CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
594127,Male,Paul Schuhmacher,Chemnitz,SN,Freistaat Sachsen,9130,Germany,Europe,1993-01-08
594401,Female,Monika Schuhmacher,Weimar,TH,Freistaat Thüringen,99423,Germany,Europe,1989-01-04
594507,Female,Tanja Neustadt,Nürnberg,BY,Freistaat Bayern,90246,Germany,Europe,1936-07-26
594570,Male,René Biermann,Ingolstadt,BY,Freistaat Bayern,85019,Germany,Europe,1966-09-06
594645,Male,Lucas Drescher,Hildburghausen,TH,Freistaat Thüringen,98642,Germany,Europe,2001-02-09
594796,Female,Manuela Nussbaum,Karlstadt,BY,Freistaat Bayern,97747,Germany,Europe,1957-06-28
594800,Female,Andrea Zweig,Kaltenkirchen,SH,Schleswig-Holstein,24561,Germany,Europe,1955-10-24
595017,Female,Silke Pfaff,Leopoldshöhe,NW,Nordrhein-Westfalen,33818,Germany,Europe,1958-10-06
595267,Female,Katrin Fuerst,Clausen,RP,Rheinland-Pfalz,66978,Germany,Europe,1951-07-25
595271,Female,Vanessa Kruger,Putzbrunn,BY,Freistaat Bayern,85640,Germany,Europe,1961-05-04
595540,Male,Mathias Muller,Haibach,BY,Freistaat Bayern,63803,Germany,Europe,1976-08-03
595856,Female,Mandy Friedmann,Pfarrkirchen,BY,Freistaat Bayern,84344,Germany,Europe,1983-04-27
595971,Female,Manuela Frankfurter,Neu-Ulm,BY,Freistaat Bayern,89212,Germany,Europe,1990-01-23
596106,Male,Sebastian Schweitzer,Dresden,SN,Freistaat Sachsen,1314,Germany,Europe,1939-11-12
596143,Male,Swen Bauer,Glöwen,MV,Mecklenburg-Vorpommern,19337,Germany,Europe,1991-04-15
596325,Female,Silke Egger,Göhrde,NI,Niedersachsen,29473,Germany,Europe,1985-04-08
596422,Male,Ralf Wexler,Büren,NW,Nordrhein-Westfalen,33142,Germany,Europe,1950-09-30
596705,Male,Martin Weisz,Wadern,TH,Freistaat Thüringen,66684,Germany,Europe,1963-05-13
596820,Male,Marco Nadel,Bad Brambach,SN,Freistaat Sachsen,8648,Germany,Europe,1981-03-26
597051,Male,Sven Gruenewald,Schwarzenbek,SH,Schleswig-Holstein,21486,Germany,Europe,1940-03-05
597262,Female,Petra Kuster,Haselund,SH,Schleswig-Holstein,25855,Germany,Europe,1986-12-30
598323,Male,Mike Nadel,Aschaffenburg,BY,Freistaat Bayern,63717,Germany,Europe,1954-01-21
598454,Male,Kevin Hertz,Bad Soden am Taunus,HE,Hessen,65812,Germany,Europe,1986-12-26
598482,Female,Lena Gerber,Leipzig,SN,Freistaat Sachsen,4349,Germany,Europe,1936-04-22
598788,Male,Mathias Winkel,Lahstedt,NI,Niedersachsen,31246,Germany,Europe,2000-08-18
598961,Male,Ulrich Fried,Berlin Charlottenburg,BE,Berlin,10707,Germany,Europe,1961-09-24
599044,Female,Christina Zimmermann,Kausen,RP,Rheinland-Pfalz,57520,Germany,Europe,1955-08-13
599083,Female,Andrea Freitag,Niebüll,SH,Schleswig-Holstein,25894,Germany,Europe,1965-05-20
599105,Female,Anna Duerr,Busenberg,RP,Rheinland-Pfalz,76891,Germany,Europe,1981-02-14
599141,Male,Luca Maier,Lüdersburg,NI,Niedersachsen,21379,Germany,Europe,1968-04-27
599203,Male,Tobias Kastner,Feusdorf,RP,Rheinland-Pfalz,54584,Germany,Europe,1947-07-18
599339,Male,Max Bosch,Viereth-Trunstadt,BY,Freistaat Bayern,96191,Germany,Europe,1954-08-28
599433,Male,Maik Schiffer,Welkenbach,RP,Rheinland-Pfalz,57644,Germany,Europe,1947-01-20
599656,Male,Lucas Reinhard,Oberstaufen,BY,Freistaat Bayern,87528,Germany,Europe,1949-05-27
599777,Male,Mario Möller,Neunkirchen Furpach,SL,Saarland,66539,Germany,Europe,1983-04-26
599823,Female,Anke Gruenewald,Hollen,NI,Niedersachsen,27616,Germany,Europe,1958-10-19
599994,Female,Juliane Mahler,Ahrensbök,SH,Schleswig-Holstein,23620,Germany,Europe,1971-04-06
600343,Female,Fayette Beaulieu,VAULX-EN-VELIN,RA,Rhône-Alpes,69120,France,Europe,1954-04-30
600354,Female,Cher Barrientos,ÉLANCOURT,IL,Île-de-France,78990,France,Europe,1959-06-08
600524,Male,Garland Batard,SAINT-BENOÎT,GY,Guyane,97470,France,Europe,1967-07-31
600597,Female,Gallia Édouard,COLMAR,AL,Alsace,68000,France,Europe,1993-11-28
600885,Female,Voleta Bazin,AGEN,AQ,Aquitaine,47000,France,Europe,1967-01-05
600979,Female,Solaine Goudreau,CHARLEVILLE-MÉZIÈRES,CA,Champagne-Ardenne,8000,France,Europe,1983-08-21
601099,Male,Beltane Duperré,GRENOBLE,RA,Rhône-Alpes,38100,France,Europe,1991-07-17
601173,Male,Clovis Fongemie,STRASBOURG,AL,Alsace,67000,France,Europe,1945-12-14
601654,Female,Clementine Tremblay,DUNKERQUE,NP,Nord-Pas-de-Calais,59140,France,Europe,1938-03-16
601806,Female,Parnella Reault,LES ABYMES,GD,Guadeloupe,97142,France,Europe,2000-09-30
601837,Male,Théophile Aucoin,GONESSE,IL,Île-de-France,95500,France,Europe,1944-08-28
601901,Female,Antoinette Bouvier,LONS-LE-SAUNIER,FC,Franche-Comté,39000,France,Europe,1953-10-20
601921,Female,Josephe Primeau,MAUBEUGE,NP,Nord-Pas-de-Calais,59600,France,Europe,1957-01-17
602239,Female,Etoile Lapresse,NICE,PA,Provence-Alpes-Côte d'Azur,6000,France,Europe,1952-03-22
602244,Male,Russell Neufville,POITIERS,PC,Poitou-Charentes,86000,France,Europe,1995-12-14
602347,Male,D'Arcy Grivois,HERBLAY,IL,Île-de-France,95220,France,Europe,1938-07-14
602407,Male,Vernon Pelletier,STRASBOURG,AL,Alsace,67200,France,Europe,1999-12-19
602422,Male,Senior Labrecque,VILLEJUIF,IL,Île-de-France,94800,France,Europe,1969-03-11
602665,Female,Halette Sauvé,SEDAN,CA,Champagne-Ardenne,8200,France,Europe,2000-08-26
602720,Female,Carine Sirois,BRIVE-LA-GAILLARDE,LI,Limousin,19100,France,Europe,1961-08-10
603309,Male,Langley Dumoulin,LA VALETTE-DU-VAR,PA,Provence-Alpes-Côte d'Azur,83160,France,Europe,1960-11-18
603405,Female,Vignette Grandpré,CALAIS,NP,Nord-Pas-de-Calais,62100,France,Europe,1941-12-15
603634,Female,Dielle Chaussée,NANTERRE,IL,Île-de-France,92000,France,Europe,1970-04-11
604089,Male,Mayhew Vernadeau,CENON,AQ,Aquitaine,33150,France,Europe,1979-01-07
604127,Female,Zoé Boucher,TOULOUSE,MP,Midi-Pyrénées,31200,France,Europe,1942-07-03
604415,Male,Namo Monty,THONON-LES-BAINS,RA,Rhône-Alpes,74200,France,Europe,1989-02-11
604553,Male,Philip Sanschagrin,BEAUVAIS,PI,Picardie,60000,France,Europe,1990-01-26
604733,Male,Odo Chastain,POITIERS,PC,Poitou-Charentes,86000,France,Europe,1972-05-03
605053,Female,Damiane Bolduc,HYÈRES,PA,Provence-Alpes-Côte d'Azur,83400,France,Europe,1964-01-02
605306,Female,Brunella Rivard,ANNEMASSE,RA,Rhône-Alpes,74100,France,Europe,1988-02-25
605471,Male,Robert Ruest,AMIENS,PI,Picardie,80090,France,Europe,1987-07-22
605474,Female,Nathalie Bisaillon,ÉPERNAY,CA,Champagne-Ardenne,51200,France,Europe,1991-06-27
605532,Male,Christian Savard,COLOMIERS,MP,Midi-Pyrénées,31770,France,Europe,1959-11-21
605605,Male,Paien Abril,AMIENS,PI,Picardie,80000,France,Europe,1991-06-13
605686,Male,Ernest Berthiaume,RIS-ORANGIS,IL,Île-de-France,91000,France,Europe,1943-02-12
605739,Female,Avice Bellefeuille,MONTGERON,IL,Île-de-France,91230,France,Europe,1956-02-10
605752,Female,Blanche Vadeboncoeur,MULHOUSE,AL,Alsace,68100,France,Europe,1993-02-11
605797,Female,Hortense Bordeleau,LA COURNEUVE,IL,Île-de-France,93120,France,Europe,1959-03-20
606036,Male,Leroy Perillard,BOULOGNE-BILLANCOURT,IL,Île-de-France,92100,France,Europe,1939-02-17
606402,Female,Esperanza Labrie,MEUDON,IL,Île-de-France,92190,France,Europe,1964-09-16
606749,Female,Brice Fontaine,NOISY-LE-GRAND,IL,Île-de-France,93160,France,Europe,1964-12-01
606808,Male,Marlon Pellerin,CERGY,IL,Île-de-France,95800,France,Europe,1994-01-18
606955,Female,Lotye Lagueux,VILLEPARISIS,IL,Île-de-France,77270,France,Europe,1990-04-13
607284,Female,Anastasie Corbeil,DIEPPE,HN,Haute-Normandie,76200,France,Europe,1992-08-23
607356,Female,Fanette Michaud,AURILLAC,AU,Auvergne,15000,France,Europe,1989-07-06
607598,Male,Bevis Langelier,VERTOU,PL,Pays de la Loire,44120,France,Europe,1998-07-20
607615,Female,Catherine Robert,SAINT-DIÉ,LO,Lorraine,88100,France,Europe,1996-01-13
607737,Male,Varden Théberge,GOUSSAINVILLE,IL,Île-de-France,95190,France,Europe,1999-10-24
607841,Female,Aubrey Fugère,SÈVRES,IL,Île-de-France,92310,France,Europe,1983-04-03
607852,Female,Eglantine Briard,LA PLAINE-SAINT-DENIS,IL,Île-de-France,93210,France,Europe,1997-06-18
607949,Female,Armina Tremblay,SIX-FOURS-LES-PLAGES,PA,Provence-Alpes-Côte d'Azur,83140,France,Europe,1973-03-12
608441,Male,Xavier Therriault,DEUIL-LA-BARRE,IL,Île-de-France,95170,France,Europe,1937-05-15
608461,Male,Raymond Ruais,THIONVILLE,LO,Lorraine,57100,France,Europe,1959-12-17
608477,Male,Searlas L'Heureux,Paris,IL,Île-de-France,75014,France,Europe,1967-01-07
608600,Female,Sylvie Dodier,LA CELLE-SAINT-CLOUD,IL,Île-de-France,78170,France,Europe,1947-09-04
608788,Female,Merci Ruel,LILLE,NP,Nord-Pas-de-Calais,59800,France,Europe,1966-11-20
608829,Male,Charles Bureau,ORLY,IL,Île-de-France,94310,France,Europe,1971-05-14
608957,Female,Claude Adler,FRÉJUS,PA,Provence-Alpes-Côte d'Azur,83600,France,Europe,1980-03-03
609136,Female,Fabienne Moquin,MAISONS-ALFORT,IL,Île-de-France,64700,France,Europe,1960-12-05
609198,Male,Jay Fremont,ALBI,MP,Midi-Pyrénées,81000,France,Europe,1935-03-28
609253,Male,Thomas Théberge,NANCY,LO,Lorraine,54100,France,Europe,1935-06-03
609259,Female,Marguerite Thibault,LIÉVIN,NP,Nord-Pas-de-Calais,62800,France,Europe,1981-02-11
609499,Male,Dominic Rancourt,FONTENAY-AUX-ROSES,IL,Île-de-France,92260,France,Europe,1985-10-20
609680,Female,Eglantine Landry,CANNES,PA,Provence-Alpes-Côte d'Azur,6400,France,Europe,1937-05-06
609715,Female,Marcelle Metivier,REZÉ,PL,Pays de la Loire,44400,France,Europe,1948-07-23
609750,Female,Fayette Rossignol,LOOS,NP,Nord-Pas-de-Calais,59120,France,Europe,1997-12-11
609993,Male,Chandler Chartier,LE HAVRE,HN,Haute-Normandie,76610,France,Europe,1946-04-17
610088,Female,Belda Mireault,MAGAGNOSC,PA,Provence-Alpes-Côte d'Azur,6520,France,Europe,1962-03-04
610146,Female,Diane Bazinet,Paris,IL,Île-de-France,75005,France,Europe,1957-01-04
610264,Male,Xavier Jardine,GAGNY,IL,Île-de-France,93220,France,Europe,1980-10-08
610431,Female,Galatee Lang,ANGERS,PL,Pays de la Loire,49100,France,Europe,2001-12-01
610468,Female,Brier Desforges,SAINT-SÉBASTIEN-SUR-LOIRE,PL,Pays de la Loire,44230,France,Europe,1998-04-19
610473,Male,Vallis Gousse,BOULOGNE-SUR-MER,NP,Nord-Pas-de-Calais,62200,France,Europe,1943-09-06
610564,Female,Karlotta Marier,GENNEVILLIERS,IL,Île-de-France,92230,France,Europe,1990-05-18
610596,Male,Dexter Riquier,SAINT-RAPHAËL,PA,Provence-Alpes-Côte d'Azur,83700,France,Europe,1942-10-02
610602,Female,Comforte Angélil,SEDAN,CA,Champagne-Ardenne,8200,France,Europe,1941-11-07
610697,Female,Voleta Bérubé,SÈVRES,IL,Île-de-France,92310,France,Europe,1979-02-17
610968,Female,Luce Beausoleil,TROYES,CA,Champagne-Ardenne,10000,France,Europe,1944-01-04
611010,Male,Hamilton Turgeon,WATTRELOS,NP,Nord-Pas-de-Calais,59150,France,Europe,1939-07-01
611015,Female,Cendrillon Paradis,LAMBERSART,NP,Nord-Pas-de-Calais,59130,France,Europe,1996-02-09
611198,Male,Isaac Garnier,CHAMPS-SUR-MARNE,IL,Île-de-France,77420,France,Europe,1972-12-25
611213,Male,Audric Lavallée,LE HAVRE,HN,Haute-Normandie,76610,France,Europe,1945-11-14
611291,Female,Corinne Bellefeuille,TREMBLAY-EN-FRANCE,IL,Île-de-France,93290,France,Europe,1964-07-02
611310,Male,Xarles Jodion,VILLENEUVE-SUR-LOT,AQ,Aquitaine,47300,France,Europe,1990-01-27
611367,Male,Henri Marseau,ÉPERNAY,CA,Champagne-Ardenne,51200,France,Europe,1957-05-05
611570,Male,Varden Caouette,ASNIÈRES-SUR-SEINE,IL,Île-de-France,92600,France,Europe,1942-05-23
611635,Male,Donat Charbonneau,CENON,AQ,Aquitaine,33150,France,Europe,1944-05-07
612329,Female,Dominique Belisle,RUEIL-MALMAISON,IL,Île-de-France,92500,France,Europe,1957-12-07
612432,Female,Marine Jacques,SAINT-CLOUD,IL,Île-de-France,92210,France,Europe,1940-10-03
612537,Female,Édith Tardif,ROANNE,RA,Rhône-Alpes,42300,France,Europe,1951-11-17
613382,Female,Eulalie Laderoute,FONTENAY-SOUS-BOIS,IL,Île-de-France,94120,France,Europe,1945-07-23
613394,Male,Garland Allaire,SAINT-DENIS,IL,Île-de-France,93200,France,Europe,1982-07-20
613510,Female,Lucille Ayot,LE TAMPON,GY,Guyane,97430,France,Europe,1966-11-25
613549,Female,Delphine Martineau,CHÂTILLON,IL,Île-de-France,92320,France,Europe,1997-02-06
613639,Male,Robert Gregoire,FRÉJUS,PA,Provence-Alpes-Côte d'Azur,83600,France,Europe,1991-01-16
613693,Female,Vignette Ruest,MANTES-LA-JOLIE,IL,Île-de-France,78200,France,Europe,1950-06-15
613719,Female,Caresse Brodeur,GRENOBLE,RA,Rhône-Alpes,38100,France,Europe,1979-05-17
614234,Female,Aurélie LaCaille,LOOS,NP,Nord-Pas-de-Calais,59120,France,Europe,1994-09-23
614244,Male,Chapin Leclair,SAINT-ANDRÉ,GY,Guyane,97440,France,Europe,1990-04-02
614937,Female,Caresse Garnier,SAINT-LEU,GY,Guyane,97436,France,Europe,1986-08-22
615131,Male,Christian Cotuand,TREMBLAY-EN-FRANCE,IL,Île-de-France,93290,France,Europe,1968-11-15
615362,Female,Fayette Boucher,GARGES-LÈS-GONESSE,IL,Île-de-France,95140,France,Europe,1960-08-09
615603,Female,Clementine Lapierre,SAINT-BENOÎT,GY,Guyane,97470,France,Europe,1975-11-22
615726,Female,Esperanza Simon,TOULOUSE,MP,Midi-Pyrénées,31400,France,Europe,1957-08-08
615834,Female,Pierrette Bourgeois,Paris,IL,Île-de-France,75013,France,Europe,1996-08-27
616162,Male,Archaimbau Beaudoin,BELFORT,FC,Franche-Comté,90000,France,Europe,1961-06-06
616214,Female,Kari Lesage,GUÉRET,LI,Limousin,23000,France,Europe,1968-11-23
616327,Male,Théophile Charest,GUYANCOURT,IL,Île-de-France,78280,France,Europe,1970-06-30
616346,Male,Jeoffroi Potvin,CERGY,IL,Île-de-France,95000,France,Europe,1979-03-09
616537,Female,Patricia Fouquet,ÉPERNAY,CA,Champagne-Ardenne,51200,France,Europe,1993-09-18
616629,Male,Bevis Dupont,VILLENEUVE-LA-GARENNE,IL,Île-de-France,92390,France,Europe,1980-10-08
616656,Male,Lucas Saucier,ORLY,IL,Île-de-France,94310,France,Europe,1940-10-23
616775,Female,Mignonette Authier,SAINT-LÔ,BN,Basse-Normandie,50000,France,Europe,1947-08-02
616828,Male,Nicholas Coupart,DREUX,CE,Centre,28100,France,Europe,1941-03-24
616891,Female,Caroline Savard,SEDAN,CA,Champagne-Ardenne,8200,France,Europe,1980-04-28
616956,Male,Charles Vallée,MONTÉLIMAR,RA,Rhône-Alpes,26200,France,Europe,1948-12-19
617061,Female,Parnella Authier,LISIEUX,BN,Basse-Normandie,14100,France,Europe,1954-06-24
617656,Female,Jeanette Duhamel,MAGAGNOSC,PA,Provence-Alpes-Côte d'Azur,6520,France,Europe,1954-08-20
618287,Female,Carole Labonté,SAINT-ÉTIENNE,RA,Rhône-Alpes,42100,France,Europe,1938-01-09
618556,Female,Olivie Huppé,NICE,PA,Provence-Alpes-Côte d'Azur,6200,France,Europe,1969-05-08
618764,Male,Julien Aubin,SAINT-PAUL,GY,Guyane,97460,France,Europe,1988-02-14
618809,Female,Georgette Dupuis,MONTMORENCY,IL,Île-de-France,95160,France,Europe,1943-12-26
619018,Female,Patience Courtemanche,PALAISEAU,IL,Île-de-France,91120,France,Europe,1951-11-26
619130,Female,Dixie DeGrasse,DEUIL-LA-BARRE,IL,Île-de-France,95170,France,Europe,1936-06-23
619242,Female,Merci Bourque,TOURNEFEUILLE,MP,Midi-Pyrénées,31170,France,Europe,1966-11-21
619428,Male,Aloin Aubé,STRASBOURG,AL,Alsace,67200,France,Europe,1961-08-01
619459,Female,Fleur Duffet,FORBACH,LO,Lorraine,57600,France,Europe,1982-06-23
619574,Male,Eliot Allard,SAINT-ÉTIENNE,RA,Rhône-Alpes,42000,France,Europe,1998-08-02
619712,Female,Amber Dumoulin,LE KREMLIN-BICÊTRE,IL,Île-de-France,94270,France,Europe,1988-12-18
619713,Male,Ignace CinqMars,MONTFERMEIL,IL,Île-de-France,93370,France,Europe,1952-05-08
619863,Male,Malagigi Villeneuve,Olivet,CE,Centre,45160,France,Europe,1943-06-11
620075,Male,Ogier Talon,REZÉ,PL,Pays de la Loire,44400,France,Europe,1946-04-19
620099,Female,Pensee Routhier,PRIVAS,RA,Rhône-Alpes,7000,France,Europe,1946-12-04
620352,Female,Charlotte Garceau,WATTRELOS,NP,Nord-Pas-de-Calais,59150,France,Europe,1975-08-25
620399,Male,Latimer Édouard,ANNEMASSE,RA,Rhône-Alpes,74100,France,Europe,1962-03-15
620489,Female,Robinette Deschênes,VILLENEUVE-D'ASCQ,NP,Nord-Pas-de-Calais,59650,France,Europe,1981-09-20
620659,Male,Latimer Berthelette,DÉCINES-CHARPIEU,RA,Rhône-Alpes,69150,France,Europe,1956-04-14
620797,Female,Edmee LaGarde,TOULOUSE,MP,Midi-Pyrénées,31300,France,Europe,1943-06-15
620894,Female,Sibyla Ruel,COMBS-LA-VILLE,IL,Île-de-France,77380,France,Europe,1968-10-13
620992,Male,Archard Dagenais,ÉPINAY-SUR-SEINE,IL,Île-de-France,93800,France,Europe,2001-04-23
621610,Female,Leala Morel,PERPIGNAN,LN,Languedoc-Roussillon,66000,France,Europe,1996-11-07
621906,Male,Garland Faucher,CHÂTENAY-MALABRY,IL,Île-de-France,92290,France,Europe,1964-06-19
622003,Male,Russell LeBatelier,MULHOUSE,AL,Alsace,68200,France,Europe,1981-10-18
622011,Female,Blanchefle Douffet,FORT-DE-FRANCE,MQ,Martinique,97234,France,Europe,1944-01-31
622087,Female,Blanchefle Larocque,SAINT-DIZIER,CA,Champagne-Ardenne,52100,France,Europe,1985-12-26
622211,Male,Tanguy Lécuyer,THIAIS,IL,Île-de-France,94320,France,Europe,1980-07-07
622253,Female,Prunella Courtemanche,STRASBOURG,AL,Alsace,67200,France,Europe,1940-01-22
622267,Female,Corinne Jetté,SEVRAN,IL,Île-de-France,93270,France,Europe,1956-12-11
622276,Female,Mirabelle Benjamin,LA CELLE-SAINT-CLOUD,IL,Île-de-France,78170,France,Europe,1988-10-29
622483,Female,Éléonore Fluet,BÉZIERS,LN,Languedoc-Roussillon,34500,France,Europe,1959-01-14
622527,Female,Lirienne Reault,NOGENT-SUR-MARNE,IL,Île-de-France,94130,France,Europe,1968-10-30
622606,Male,Jacques Varieur,VALENCE,RA,Rhône-Alpes,26000,France,Europe,1935-11-15
622740,Female,Allyriane Guédry,MEYZIEU,RA,Rhône-Alpes,69330,France,Europe,2000-09-04
622786,Male,Verrill Sorel,VILLENEUVE-D'ASCQ,NP,Nord-Pas-de-Calais,59650,France,Europe,1938-12-16
623004,Female,Claire Dostie,MONTPELLIER,LN,Languedoc-Roussillon,34080,France,Europe,1969-03-02
623021,Male,Avent L'Hiver,CHÂTILLON,IL,Île-de-France,92320,France,Europe,1985-05-24
623181,Female,Marphisa Brasseur,MARIGNANE,PA,Provence-Alpes-Côte d'Azur,13700,France,Europe,1940-12-26
623186,Female,Laurence Reault,LE CANNET,PA,Provence-Alpes-Côte d'Azur,6110,France,Europe,1952-12-04
623241,Female,Brie Bélanger,LE BOUSCAT,AQ,Aquitaine,33110,France,Europe,1944-10-24
623256,Female,Esperanza Dupuy,ÉVREUX,HN,Haute-Normandie,27000,France,Europe,1953-08-06
623267,Male,Aloin Brunault,CHAMPS-SUR-MARNE,IL,Île-de-France,77420,France,Europe,1987-10-12
623323,Female,Halette Bergeron,LONGJUMEAU,IL,Île-de-France,91160,France,Europe,1962-11-06
623659,Female,Kari LaGrande,HOUILLES,IL,Île-de-France,78800,France,Europe,1979-08-12
623892,Male,Aymon Beaulieu,BEAUNE,BO,Bourgogne,21200,France,Europe,1982-04-04
623940,Female,Belda Denis,LILLE,NP,Nord-Pas-de-Calais,59800,France,Europe,1966-02-12
624109,Male,Adrien Devoe,PIERREFITTE-SUR-SEINE,IL,Île-de-France,93380,France,Europe,1986-10-30
624165,Female,Marcelle Goguen,LE MÉE-SUR-SEINE,IL,Île-de-France,77350,France,Europe,1994-08-03
624293,Female,Fanchon Bourassa,SAINT-PRIEST,RA,Rhône-Alpes,69800,France,Europe,1984-08-23
624392,Female,Danielle Trudeau,ORLÉANS,CE,Centre,45000,France,Europe,1986-12-18
624622,Male,D'Arcy Laurent,MANOSQUE,PA,Provence-Alpes-Côte d'Azur,4100,France,Europe,2001-08-05
624742,Female,Belisarda Bédard,YERRES,IL,Île-de-France,91330,France,Europe,1966-09-04
624813,Male,Auguste Patel,METZ,LO,Lorraine,57050,France,Europe,1965-02-25
625005,Male,Harbin Duffet,CAHORS,MP,Midi-Pyrénées,46000,France,Europe,1964-06-01
625275,Female,Andrée Mercure,NICE,PA,Provence-Alpes-Côte d'Azur,6000,France,Europe,1978-09-14
625297,Male,Christien Perrault,YERRES,IL,Île-de-France,91330,France,Europe,1980-11-10
625370,Male,Perrin Houde,SAINT-LEU,GY,Guyane,97436,France,Europe,1975-09-27
625442,Female,Colette Guilmette,CHALON-SUR-SAÔNE,BO,Bourgogne,71100,France,Europe,1990-11-28
625495,Female,Leone Corbeil,TOURNEFEUILLE,MP,Midi-Pyrénées,31170,France,Europe,1964-11-04
625689,Female,Belle Fecteau,AIX-LES-BAINS,RA,Rhône-Alpes,73100,France,Europe,1965-03-04
625725,Female,Comforte Binet,FOUGÈRES,BR,Bretagne,35300,France,Europe,1997-03-02
625741,Female,Victorine LaCaille,BREST,BR,Bretagne,29200,France,Europe,1946-03-23
626069,Male,Neville Bernard,CHARENTON-LE-PONT,IL,Île-de-France,94220,France,Europe,1975-01-23
626519,Female,Belisarda Grignon,LIMOGES,LI,Limousin,87280,France,Europe,1957-11-19
626560,Male,Arno Blanc,GUYANCOURT,IL,Île-de-France,78280,France,Europe,1967-11-15
626564,Male,Toussaint Saucier,SAINT-JOSEPH,GY,Guyane,97480,France,Europe,1937-11-22
626636,Female,Iva Devost,BIARRITZ,AQ,Aquitaine,64200,France,Europe,1942-08-24
626665,Female,Lundy Lemieux,JOUÉ-LÈS-TOURS,CE,Centre,37300,France,Europe,1988-06-13
626896,Female,Ancelina Gendron,VILLEPINTE,IL,Île-de-France,93420,France,Europe,1952-10-05
626983,Female,Ancelote Tougas,AIX-LES-BAINS,RA,Rhône-Alpes,73100,France,Europe,1938-05-19
627006,Male,Merle Bélair,BRUAY-LA-BUISSIÈRE,NP,Nord-Pas-de-Calais,62700,France,Europe,1968-01-05
627190,Male,Adrien Paulet,MONTPELLIER,LN,Languedoc-Roussillon,34080,France,Europe,1956-01-01
627709,Male,William Lamour,BOURGES,CE,Centre,18000,France,Europe,1939-12-23
627789,Male,Odo Bernard,PRIVAS,RA,Rhône-Alpes,7000,France,Europe,1963-09-23
627901,Male,Hugh Labrie,LILLE,NP,Nord-Pas-de-Calais,59000,France,Europe,1937-02-11
627996,Male,Geoffrey Grandpré,VILLENEUVE-LA-GARENNE,IL,Île-de-France,92390,France,Europe,1956-04-04
628070,Female,Daisi Paquet,CHÂTILLON,IL,Île-de-France,92320,France,Europe,1976-08-09
628139,Female,Holly Pariseau,CALAIS,NP,Nord-Pas-de-Calais,62100,France,Europe,1955-07-10
628245,Female,Lucille Fluet,HÉNIN-BEAUMONT,NP,Nord-Pas-de-Calais,62110,France,Europe,1982-04-28
