Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State_x,Zip Code,Country_x,Continent,Birthday,Country_y,State_y,Square Meters,Open Date,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category
989001,7,9/15/2017,9/19/2017,376933,0,1722,1,CAD,Female,Stephanie Nolan,Grande Cache,AB,Alberta,T0E 0Y0,Canada,North America,1951-09-21,Online,Online,1347.5,2010-01-01,MGS Zoo Tycoon 2: End range Species Expansion Pack E105,Tailspin Toys,Silver,28.55,56.0,702,Download Games,7,Games and Toys
989008,1,9/15/2017,9/20/2017,1559226,0,1038,5,USD,Female,Dana Wint,Los Angeles,CA,California,90017,United States,North America,1987-12-24,Online,Online,1347.5,2010-01-01,A. Datum Bridge Digital Camera M300 Azure,A. Datum,Azure,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders
990002,1,9/16/2017,9/23/2017,531198,0,1480,2,EUR,Female,Annett Brandt,Halle,ST,Sachsen-Anhalt,6017,Germany,Europe,1982-11-26,Online,Online,1347.5,2010-01-01,The Phone Company Smart phones without camera E100 Grey,The Phone Company,Grey,65.77,129.0,504,Smart phones & PDAs,5,Cell phones
990011,1,9/16/2017,9/22/2017,1724799,0,1482,5,USD,Male,Dana Dehart,Lafayette,IN,Indiana,47905,United States,North America,1975-06-29,Online,Online,1347.5,2010-01-01,The Phone Company Smart phones 4 GB of Memory M300 Grey,The Phone Company,Grey,109.91,239.0,504,Smart phones & PDAs,5,Cell phones
990013,1,9/16/2017,9/24/2017,1590949,0,2116,1,USD,Female,George Pascual,Lawrence,KS,Kansas,66044,United States,North America,1943-05-08,Online,Online,1347.5,2010-01-01,Contoso Coffee Maker Super-Auto 12C X1250 Black,Contoso,Black,546.68,1650.0,805,Coffee Machines,8,Home Appliances
990013,2,9/16/2017,9/24/2017,1590949,0,1602,1,USD,Female,George Pascual,Lawrence,KS,Kansas,66044,United States,North America,1943-05-08,Online,Online,1347.5,2010-01-01,SV DVD 12-Inch Player Portable M400 Black,Southridge Video,Black,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
990013,3,9/16/2017,9/24/2017,1590949,0,1646,3,USD,Female,George Pascual,Lawrence,KS,Kansas,66044,United States,North America,1943-05-08,Online,Online,1347.5,2010-01-01,Contoso DVD 9-Inch Player Portable M300 Black,Contoso,Black,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books"
990013,4,9/16/2017,9/24/2017,1590949,0,1624,4,USD,Female,George Pascual,Lawrence,KS,Kansas,66044,United States,North America,1943-05-08,Online,Online,1347.5,2010-01-01,Contoso DVD Recorder L220 White,Contoso,White,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books"
990015,1,9/16/2017,9/20/2017,957867,0,451,3,GBP,Female,Caitlin Mistry,BURTON,Somerset,Somerset,TA5 7TW,United Kingdom,Europe,1946-03-23,Online,Online,1347.5,2010-01-01,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,Silver,257.06,559.0,303,Desktops,3,Computers
990015,2,9/16/2017,9/20/2017,957867,0,459,4,GBP,Female,Caitlin Mistry,BURTON,Somerset,Somerset,TA5 7TW,United Kingdom,Europe,1946-03-23,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.80 E1801 White,Wide World Importers,White,137.6,269.9,303,Desktops,3,Computers
990016,1,9/16/2017,9/26/2017,1698662,0,1597,5,USD,Female,Elizabeth Turner,Columbus,GA,Georgia,31901,United States,North America,1946-02-23,Online,Online,1347.5,2010-01-01,SV DVD External DVD Burner M200 Black,Southridge Video,Black,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books"
990016,2,9/16/2017,9/26/2017,1698662,0,1711,1,USD,Female,Elizabeth Turner,Columbus,GA,Georgia,31901,United States,North America,1946-02-23,Online,Online,1347.5,2010-01-01,MGS Age of Empires III: The Asian Dynasties M190,Tailspin Toys,Black,32.25,70.13,702,Download Games,7,Games and Toys
990016,3,9/16/2017,9/26/2017,1698662,0,149,1,USD,Female,Elizabeth Turner,Columbus,GA,Georgia,31901,United States,North America,1946-02-23,Online,Online,1347.5,2010-01-01,"Adventure Works 40"" LCD HDTV M690 Silver",Adventure Works,Silver,392.6,1184.97,201,Televisions,2,TV and Video
990016,4,9/16/2017,9/26/2017,1698662,0,1460,3,USD,Female,Elizabeth Turner,Columbus,GA,Georgia,31901,United States,North America,1946-02-23,Online,Online,1347.5,2010-01-01,Contoso Touch Screen Phones Infrared M901 Black,Contoso,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones
990016,5,9/16/2017,9/26/2017,1698662,0,1767,2,USD,Female,Elizabeth Turner,Columbus,GA,Georgia,31901,United States,North America,1946-02-23,Online,Online,1347.5,2010-01-01,MGS Dal of Honor Airborne 2008 M430,Tailspin Toys,White,15.64,34.0,702,Download Games,7,Games and Toys
990016,6,9/16/2017,9/26/2017,1698662,0,1795,2,USD,Female,Elizabeth Turner,Columbus,GA,Georgia,31901,United States,North America,1946-02-23,Online,Online,1347.5,2010-01-01,MGS Flight Simulator 2009: A Century of Flight E151,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys
990016,7,9/16/2017,9/26/2017,1698662,0,1572,3,USD,Female,Elizabeth Turner,Columbus,GA,Georgia,31901,United States,North America,1946-02-23,Online,Online,1347.5,2010-01-01,SV DVD Player M110 Silver,Southridge Video,Silver,26.67,57.99,602,Movie DVD,6,"Music, Movies and Audio Books"
992006,1,9/18/2017,9/21/2017,1767858,0,58,1,USD,Male,William Dyar,Pine Bluff,AR,Arkansas,71602,United States,North America,1990-02-20,Online,Online,1347.5,2010-01-01,WWI 1GB Digital Voice Recorder Pen E100 Red,Wide World Importers,Red,79.53,156.0,104,Recording Pen,1,Audio
992007,1,9/18/2017,9/27/2017,219959,0,534,2,CAD,Female,Clara Hall,Stayner,ON,Ontario,L0M 1S0,Canada,North America,1941-09-09,Online,Online,1347.5,2010-01-01,WWI LCD19 E107 White,Wide World Importers,White,70.87,139.0,304,Monitors,3,Computers
992007,2,9/18/2017,9/27/2017,219959,0,450,1,CAD,Female,Clara Hall,Stayner,ON,Ontario,L0M 1S0,Canada,North America,1941-09-09,Online,Online,1347.5,2010-01-01,WWI Desktop PC2.33 X2330 Brown,Wide World Importers,Brown,304.48,919.0,303,Desktops,3,Computers
993005,1,9/19/2017,9/23/2017,1732048,0,1647,1,USD,Male,Herbert Bays,Miami,FL,Florida,33176,United States,North America,1980-06-26,Online,Online,1347.5,2010-01-01,Contoso DVD 12-Inch Player Portable M400 Black,Contoso,Black,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
994002,1,9/20/2017,9/25/2017,567108,0,2054,3,EUR,Female,Franziska Lowe,Hamburg LohbrÃÂ¼gge,HH,Hamburg,21033,Germany,Europe,1940-09-24,Online,Online,1347.5,2010-01-01,Litware Microwave 0.8CuFt E080 Blue,Litware,Blue,48.43,94.99,803,Microwaves,8,Home Appliances
994006,1,9/20/2017,9/26/2017,1839336,0,1494,1,USD,Male,Jesus Perryman,Camillus,NY,New York,13031,United States,North America,2000-11-03,Online,Online,1347.5,2010-01-01,The Phone Company Smart phones 160x160 M26 White,The Phone Company,White,95.65,208.0,504,Smart phones & PDAs,5,Cell phones
994006,2,9/20/2017,9/26/2017,1839336,0,2113,1,USD,Male,Jesus Perryman,Camillus,NY,New York,13031,United States,North America,2000-11-03,Online,Online,1347.5,2010-01-01,Contoso Water Heater 2.6GPM E0900 Red,Contoso,Red,258.99,508.0,804,Water Heaters,8,Home Appliances
994008,1,9/20/2017,9/24/2017,1920128,0,1967,7,USD,Male,Kerman Desaulniers,Providence,RI,Rhode Island,2903,United States,North America,1943-11-11,Online,Online,1347.5,2010-01-01,Litware Refrigerator 3.2CuFt E160 Blue,Litware,Blue,142.75,279.99,802,Refrigerators,8,Home Appliances
994008,2,9/20/2017,9/24/2017,1920128,0,1927,3,USD,Male,Kerman Desaulniers,Providence,RI,Rhode Island,2903,United States,North America,1943-11-11,Online,Online,1347.5,2010-01-01,Fabrikam Refrigerator 24.7CuFt X9800 Grey,Fabrikam,Grey,1060.22,3199.99,802,Refrigerators,8,Home Appliances
994008,3,9/20/2017,9/24/2017,1920128,0,97,2,USD,Male,Kerman Desaulniers,Providence,RI,Rhode Island,2903,United States,North America,1943-11-11,Online,Online,1347.5,2010-01-01,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Green,34.36,67.4,106,Bluetooth Headphones,1,Audio
994011,1,9/20/2017,9/25/2017,1410778,0,2404,3,USD,Male,Doug Dalton,San Jose,CA,California,95131,United States,North America,1974-11-15,Online,Online,1347.5,2010-01-01,Proseware Air conditioner 25000BTU L167 Grey,Proseware,Grey,210.72,635.99,807,Air Conditioners,8,Home Appliances
994011,2,9/20/2017,9/25/2017,1410778,0,1773,1,USD,Male,Doug Dalton,San Jose,CA,California,95131,United States,North America,1974-11-15,Online,Online,1347.5,2010-01-01,MGS Zoo Tycoon 2: Extinct Animals 2008 E129,Tailspin Toys,Black,21.92,43.0,702,Download Games,7,Games and Toys
994011,3,9/20/2017,9/25/2017,1410778,0,1618,3,USD,Male,Doug Dalton,San Jose,CA,California,95131,United States,North America,1974-11-15,Online,Online,1347.5,2010-01-01,Contoso DVD Player M120 White,Contoso,White,27.13,58.99,602,Movie DVD,6,"Music, Movies and Audio Books"
994011,4,9/20/2017,9/25/2017,1410778,0,2053,2,USD,Male,Doug Dalton,San Jose,CA,California,95131,United States,North America,1974-11-15,Online,Online,1347.5,2010-01-01,Litware Microwave 0.9CuFt E090 Blue,Litware,Blue,50.98,99.99,803,Microwaves,8,Home Appliances
995001,1,9/21/2017,9/26/2017,276091,0,1977,4,CAD,Female,Cornelia Hensley,Toronto,ON,Ontario,M5J 2N8,Canada,North America,1965-12-15,Online,Online,1347.5,2010-01-01,Litware Refrigerator 9.7CuFt M560 Orange,Litware,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances
995001,2,9/21/2017,9/26/2017,276091,0,1282,8,CAD,Female,Cornelia Hensley,Toronto,ON,Ontario,M5J 2N8,Canada,North America,1965-12-15,Online,Online,1347.5,2010-01-01,Contoso Mini Battery Charger Kit E320 Red,Contoso,Red,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
995002,1,9/21/2017,9/25/2017,1763082,0,451,1,USD,Male,Stan Atkins,Plattsburgh,NY,New York,12901,United States,North America,1939-03-24,Online,Online,1347.5,2010-01-01,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,Silver,257.06,559.0,303,Desktops,3,Computers
995002,2,9/21/2017,9/25/2017,1763082,0,1658,1,USD,Male,Stan Atkins,Plattsburgh,NY,New York,12901,United States,North America,1939-03-24,Online,Online,1347.5,2010-01-01,Contoso DVD 7-Inch Player Portable E200 White,Contoso,White,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books"
995002,3,9/21/2017,9/25/2017,1763082,0,1103,1,USD,Male,Stan Atkins,Plattsburgh,NY,New York,12901,United States,North America,1939-03-24,Online,Online,1347.5,2010-01-01,"Contoso SLR Camera 35"" M358 Blue",Contoso,Blue,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders
995002,4,9/21/2017,9/25/2017,1763082,0,468,2,USD,Male,Stan Atkins,Plattsburgh,NY,New York,12901,United States,North America,1939-03-24,Online,Online,1347.5,2010-01-01,Proseware LCD19W M100 Black,Proseware,Black,82.32,179.0,304,Monitors,3,Computers
995002,5,9/21/2017,9/25/2017,1763082,0,2459,3,USD,Male,Stan Atkins,Plattsburgh,NY,New York,12901,United States,North America,1939-03-24,Online,Online,1347.5,2010-01-01,Litware 180 CFM Vertical Discharge Fan X450 Red,Litware,Red,71.44,215.62,808,Fans,8,Home Appliances
995002,6,9/21/2017,9/25/2017,1763082,0,2432,1,USD,Male,Stan Atkins,Plattsburgh,NY,New York,12901,United States,North America,1939-03-24,Online,Online,1347.5,2010-01-01,"Litware 16"" White Oscillating Stand Fan E701 Black",Litware,Black,14.83,29.09,808,Fans,8,Home Appliances
995013,1,9/21/2017,9/27/2017,800943,0,460,4,EUR,Male,Mathyn Maarschalkerweerd,Leeuwarden,FR,Friesland,8914 AV,Netherlands,Europe,1973-12-04,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.80 E1802 White,Wide World Importers,White,152.9,299.9,303,Desktops,3,Computers
995013,2,9/21/2017,9/27/2017,800943,0,2101,2,EUR,Male,Mathyn Maarschalkerweerd,Leeuwarden,FR,Friesland,8914 AV,Netherlands,Europe,1973-12-04,Online,Online,1347.5,2010-01-01,Contoso Water Heater 4.3GPM M1250 Silver,Contoso,Silver,403.53,877.5,804,Water Heaters,8,Home Appliances
995013,3,9/21/2017,9/27/2017,800943,0,521,2,EUR,Male,Mathyn Maarschalkerweerd,Leeuwarden,FR,Friesland,8914 AV,Netherlands,Europe,1973-12-04,Online,Online,1347.5,2010-01-01,WWI LCD20 M220 Black,Wide World Importers,Black,119.11,259.0,304,Monitors,3,Computers
995013,4,9/21/2017,9/27/2017,800943,0,11,2,EUR,Male,Mathyn Maarschalkerweerd,Leeuwarden,FR,Friesland,8914 AV,Netherlands,Europe,1973-12-04,Online,Online,1347.5,2010-01-01,Contoso 4G MP3 Player E400 Orange,Contoso,Orange,30.58,59.99,101,MP4&MP3,1,Audio
995013,6,9/21/2017,9/27/2017,800943,0,1641,3,EUR,Male,Mathyn Maarschalkerweerd,Leeuwarden,FR,Friesland,8914 AV,Netherlands,Europe,1973-12-04,Online,Online,1347.5,2010-01-01,Contoso DVD 55DVD Storage Binder M56 Red,Contoso,Red,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books"
996003,1,9/22/2017,9/27/2017,942807,0,1984,4,GBP,Male,Morgan Kennedy,WOODMANCOTE,Cotswold,Cotswold,GL7 4DB,United Kingdom,Europe,1956-04-21,Online,Online,1347.5,2010-01-01,Fabrikam Microwave 2.2CuFt M1250 White,Fabrikam,White,91.97,199.99,803,Microwaves,8,Home Appliances
996003,2,9/22/2017,9/27/2017,942807,0,1196,2,GBP,Male,Morgan Kennedy,WOODMANCOTE,Cotswold,Cotswold,GL7 4DB,United Kingdom,Europe,1956-04-21,Online,Online,1347.5,2010-01-01,Fabrikam Budget Moviemaker 1'' 25mm E400 Grey,Fabrikam,Grey,215.15,422.0,405,Camcorders,4,Cameras and camcorders
996003,3,9/22/2017,9/27/2017,942807,0,94,5,GBP,Male,Morgan Kennedy,WOODMANCOTE,Cotswold,Cotswold,GL7 4DB,United Kingdom,Europe,1956-04-21,Online,Online,1347.5,2010-01-01,WWI Stereo Bluetooth Headphones E1000 Black,Wide World Importers,Black,34.36,67.4,106,Bluetooth Headphones,1,Audio
996007,1,9/22/2017,9/24/2017,227565,0,77,1,CAD,Male,John Pointer,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1971-08-09,Online,Online,1347.5,2010-01-01,NT Bluetooth Active Headphones E202 Silver,Northwind Traders,Silver,17.45,37.95,106,Bluetooth Headphones,1,Audio
996007,2,9/22/2017,9/24/2017,227565,0,2495,1,CAD,Male,John Pointer,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1971-08-09,Online,Online,1347.5,2010-01-01,Headphone Adapter for Contoso Phone E130 Black,Contoso,Black,5.09,9.99,505,Cell phones Accessories,5,Cell phones
996007,3,9/22/2017,9/24/2017,227565,0,418,1,CAD,Male,John Pointer,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1971-08-09,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC1.60 ED160 Silver,Adventure Works,Silver,137.63,269.95,303,Desktops,3,Computers
996007,4,9/22/2017,9/24/2017,227565,0,2512,2,CAD,Male,John Pointer,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1971-08-09,Online,Online,1347.5,2010-01-01,Contoso Bluetooth Active Headphones L15 Black,Contoso,Black,43.07,129.99,505,Cell phones Accessories,5,Cell phones
997002,1,9/23/2017,9/27/2017,1735845,0,1434,1,USD,Female,Virginia Holden,Los Angeles,CA,California,90017,United States,North America,1989-03-03,Online,Online,1347.5,2010-01-01,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones
997002,2,9/23/2017,9/27/2017,1735845,0,1651,6,USD,Female,Virginia Holden,Los Angeles,CA,California,90017,United States,North America,1989-03-03,Online,Online,1347.5,2010-01-01,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books"
997005,1,9/23/2017,10/1/2017,1915156,0,1217,1,USD,Female,Anka BariÃÂic,Norfolk,VA,Virginia,23502,United States,North America,1958-10-16,Online,Online,1347.5,2010-01-01,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black,Fabrikam,Black,255.68,556.0,405,Camcorders,4,Cameras and camcorders
997011,1,9/23/2017,9/29/2017,556780,0,85,3,EUR,Female,Vanessa Luft,Elsterberg,SN,Freistaat Sachsen,7982,Germany,Europe,1943-11-18,Online,Online,1347.5,2010-01-01,NT Wireless Bluetooth Stereo Headphones M402 Green,Northwind Traders,Green,45.98,99.99,106,Bluetooth Headphones,1,Audio
997011,2,9/23/2017,9/29/2017,556780,0,1543,2,EUR,Female,Vanessa Luft,Elsterberg,SN,Freistaat Sachsen,7982,Germany,Europe,1943-11-18,Online,Online,1347.5,2010-01-01,The Phone Company PDA Phone 4.7 inches L360 Silver,The Phone Company,Silver,133.19,402.0,504,Smart phones & PDAs,5,Cell phones
997011,3,9/23/2017,9/29/2017,556780,0,505,1,EUR,Female,Vanessa Luft,Elsterberg,SN,Freistaat Sachsen,7982,Germany,Europe,1943-11-18,Online,Online,1347.5,2010-01-01,Adventure Works LCD22 M200 White,Adventure Works,White,205.09,619.0,304,Monitors,3,Computers
997011,4,9/23/2017,9/29/2017,556780,0,1672,4,EUR,Female,Vanessa Luft,Elsterberg,SN,Freistaat Sachsen,7982,Germany,Europe,1943-11-18,Online,Online,1347.5,2010-01-01,MGS Hand Games for Office worker L299 Black,Tailspin Toys,Black,5.6,16.89,701,Boxed Games,7,Games and Toys
997015,1,9/23/2017,9/28/2017,416434,0,49,10,EUR,Female,Angelika Nussbaum,Utting,BY,Freistaat Bayern,86917,Germany,Europe,1982-05-09,Online,Online,1347.5,2010-01-01,WWI 2GB Pulse Smart pen M100 White,Wide World Importers,White,91.95,199.95,104,Recording Pen,1,Audio
997015,2,9/23/2017,9/28/2017,416434,0,1787,1,EUR,Female,Angelika Nussbaum,Utting,BY,Freistaat Bayern,86917,Germany,Europe,1982-05-09,Online,Online,1347.5,2010-01-01,MGS Rise of Nations: Gold Edition 2009 E143,Tailspin Toys,Pink,21.92,43.0,702,Download Games,7,Games and Toys
999002,1,9/25/2017,9/30/2017,1369363,0,417,1,USD,Male,Jose Schmidt,West Roxbury,MA,Massachusetts,2132,United States,North America,1958-05-30,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC2.30 MD230 Silver,Adventure Works,Silver,275.46,599.0,303,Desktops,3,Computers
999002,2,9/25/2017,9/30/2017,1369363,0,83,3,USD,Male,Jose Schmidt,West Roxbury,MA,Massachusetts,2132,United States,North America,1958-05-30,Online,Online,1347.5,2010-01-01,NT Wireless Bluetooth Stereo Headphones M402 Silver,Northwind Traders,Silver,45.98,99.99,106,Bluetooth Headphones,1,Audio
999002,3,9/25/2017,9/30/2017,1369363,0,151,1,USD,Male,Jose Schmidt,West Roxbury,MA,Massachusetts,2132,United States,North America,1958-05-30,Online,Online,1347.5,2010-01-01,"Adventure Works 40"" LCD HDTV M690 White",Adventure Works,White,392.6,1184.97,201,Televisions,2,TV and Video
999004,1,9/25/2017,9/27/2017,2088314,0,1617,1,USD,Male,Lloyd Johnson,Frisco,TX,Texas,75034,United States,North America,1976-07-13,Online,Online,1347.5,2010-01-01,Contoso DVD Player M110 Silver,Contoso,Silver,26.67,57.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1000001,1,9/26/2017,10/1/2017,240085,0,1513,1,CAD,Female,Jena Lundy,Williamsburg,ON,Ontario,K0C 2H0,Canada,North America,1972-12-05,Online,Online,1347.5,2010-01-01,The Phone Company Smart phones 8 GB of Memory M400 Gold,The Phone Company,Gold,123.7,269.0,504,Smart phones & PDAs,5,Cell phones
1000001,2,9/26/2017,10/1/2017,240085,0,1577,5,CAD,Female,Jena Lundy,Williamsburg,ON,Ontario,K0C 2H0,Canada,North America,1972-12-05,Online,Online,1347.5,2010-01-01,SV DVD Recorder L200 Black,Southridge Video,Black,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books"
1000001,3,9/26/2017,10/1/2017,240085,0,2491,8,CAD,Female,Jena Lundy,Williamsburg,ON,Ontario,K0C 2H0,Canada,North America,1972-12-05,Online,Online,1347.5,2010-01-01,Cigarette Lighter Adapter for Contoso Phones E110 Black,Contoso,Black,12.74,24.99,505,Cell phones Accessories,5,Cell phones
1000001,4,9/26/2017,10/1/2017,240085,0,2512,6,CAD,Female,Jena Lundy,Williamsburg,ON,Ontario,K0C 2H0,Canada,North America,1972-12-05,Online,Online,1347.5,2010-01-01,Contoso Bluetooth Active Headphones L15 Black,Contoso,Black,43.07,129.99,505,Cell phones Accessories,5,Cell phones
1001010,1,9/27/2017,10/1/2017,1202659,0,81,9,USD,Female,Judith James,White Plains,NY,New York,10601,United States,North America,1982-07-14,Online,Online,1347.5,2010-01-01,NT Wireless Bluetooth Stereo Headphones E302 Black,Northwind Traders,Black,18.65,40.55,106,Bluetooth Headphones,1,Audio
1001010,2,9/27/2017,10/1/2017,1202659,0,96,4,USD,Female,Judith James,White Plains,NY,New York,10601,United States,North America,1982-07-14,Online,Online,1347.5,2010-01-01,WWI Stereo Bluetooth Headphones E1000 White,Wide World Importers,White,34.36,67.4,106,Bluetooth Headphones,1,Audio
1002011,1,9/28/2017,10/2/2017,1513646,0,1790,3,USD,Male,Darrell Osborne,Peoria,IL,Illinois,61602,United States,North America,2000-01-28,Online,Online,1347.5,2010-01-01,MGS Dungeon Siege: Legends of Aranna 2009 E146,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys
1002012,1,9/28/2017,10/3/2017,2073064,0,88,3,USD,Female,Nora Jensen,Collinsville,IL,Illinois,62234,United States,North America,1970-11-13,Online,Online,1347.5,2010-01-01,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.69,149.99,106,Bluetooth Headphones,1,Audio
1002012,2,9/28/2017,10/3/2017,2073064,0,817,6,USD,Female,Nora Jensen,Collinsville,IL,Illinois,62234,United States,North America,1970-11-13,Online,Online,1347.5,2010-01-01,Contoso Power Inverter - DC to AC power inverter E900 Grey,Contoso,Grey,4.84,9.5,308,Computers Accessories,3,Computers
1002012,3,9/28/2017,10/3/2017,2073064,0,2384,1,USD,Female,Nora Jensen,Collinsville,IL,Illinois,62234,United States,North America,1970-11-13,Online,Online,1347.5,2010-01-01,Proseware Air conditioner 12000BTU M640 White,Proseware,White,211.53,459.99,807,Air Conditioners,8,Home Appliances
